,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,copy_index,Unnamed: 17,DEP_BEFORE_WHEELOFF_DIFF,ARR_AFTER_WHEELON_DIFF,PROPORTION_AIR_ELAPSE,PROPORTION_FLIGHT_ARR_DELAY,PROPORTION_FLIGHT_DEP_DELAY,Route,Arrival_Delay_Category
104467,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1406.0,1.0,1.0,0.0,0.0,16.0,1422.0,2153.0,4.0,2157.0,-20.0,0.0,0.0,-2.0,0.0,,0.0,291.0,271.0,1.0,2475.0,,,,,,114397,,16.0,4.0,0.9312714776632303,0.0,0.003436426116838488,"Los Angeles, CA_New York, NY",No Delay
104466,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1355.0,-5.0,0.0,0.0,-1.0,10.0,1405.0,2135.0,6.0,2141.0,-39.0,0.0,0.0,-2.0,0.0,,0.0,286.0,270.0,1.0,2475.0,,,,,,114396,,50.0,6.0,0.9440559440559441,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104465,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1314.0,19.0,19.0,1.0,1.0,14.0,1328.0,2048.0,11.0,2059.0,-21.0,0.0,0.0,-2.0,0.0,,0.0,285.0,260.0,1.0,2475.0,,,,,,114395,,14.0,11.0,0.9122807017543859,0.0,0.06666666666666667,"Los Angeles, CA_New York, NY",No Delay
104464,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1256.0,-4.0,0.0,0.0,-1.0,12.0,1308.0,2048.0,7.0,2055.0,-34.0,0.0,0.0,-2.0,0.0,,0.0,299.0,280.0,1.0,2475.0,,,,,,114394,,52.0,7.0,0.9364548494983278,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104463,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1156.0,-4.0,0.0,0.0,-1.0,13.0,1209.0,1932.0,5.0,1937.0,-53.0,0.0,0.0,-2.0,0.0,,0.0,281.0,263.0,1.0,2475.0,,,,,,114393,,53.0,5.0,0.9359430604982206,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104462,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1154.0,-7.0,0.0,0.0,-1.0,11.0,1205.0,1939.0,8.0,1947.0,-36.0,0.0,0.0,-2.0,0.0,,0.0,293.0,274.0,1.0,2475.0,,,,,,114392,,51.0,8.0,0.9351535836177475,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104461,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1139.0,-1.0,0.0,0.0,-1.0,15.0,1154.0,1921.0,39.0,2000.0,-13.0,0.0,0.0,-1.0,0.0,,0.0,321.0,267.0,1.0,2475.0,,,,,,114391,,15.0,79.0,0.8317757009345794,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104460,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1054.0,-6.0,0.0,0.0,-1.0,23.0,1117.0,1849.0,8.0,1857.0,-32.0,0.0,0.0,-2.0,0.0,,0.0,303.0,272.0,1.0,2475.0,,,,,,114390,,63.0,8.0,0.8976897689768977,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104459,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1015.0,-5.0,0.0,0.0,-1.0,14.0,1029.0,1744.0,5.0,1749.0,-53.0,0.0,0.0,-2.0,0.0,,0.0,274.0,255.0,1.0,2475.0,,,,,,114389,,14.0,5.0,0.9306569343065694,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104458,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,932.0,2.0,2.0,0.0,0.0,21.0,953.0,1716.0,8.0,1724.0,-35.0,0.0,0.0,-2.0,0.0,,0.0,292.0,263.0,1.0,2475.0,,,,,,114388,,21.0,8.0,0.9006849315068494,0.0,0.00684931506849315,"Los Angeles, CA_New York, NY",No Delay
104457,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,811.0,16.0,16.0,1.0,1.0,17.0,828.0,1548.0,10.0,1558.0,-30.0,0.0,0.0,-2.0,0.0,,0.0,287.0,260.0,1.0,2475.0,,,,,,114387,,17.0,10.0,0.9059233449477352,0.0,0.05574912891986063,"Los Angeles, CA_New York, NY",No Delay
104456,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,810.0,0.0,0.0,0.0,0.0,23.0,833.0,1557.0,6.0,1603.0,-29.0,0.0,0.0,-2.0,0.0,,0.0,293.0,264.0,1.0,2475.0,,,,,,114386,,23.0,46.0,0.9010238907849829,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104455,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,756.0,-4.0,0.0,0.0,-1.0,12.0,808.0,1529.0,6.0,1535.0,-50.0,0.0,0.0,-2.0,0.0,,0.0,279.0,261.0,1.0,2475.0,,,,,,114385,,52.0,6.0,0.9354838709677419,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104453,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,653.0,-7.0,0.0,0.0,-1.0,16.0,709.0,1430.0,9.0,1439.0,-37.0,0.0,0.0,-2.0,0.0,,0.0,286.0,261.0,1.0,2475.0,,,,,,114383,,56.0,9.0,0.9125874125874126,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104470,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1535.0,-5.0,0.0,0.0,-1.0,17.0,1552.0,2320.0,5.0,2325.0,-29.0,0.0,0.0,-2.0,0.0,,0.0,290.0,268.0,1.0,2475.0,,,,,,114400,,17.0,5.0,0.9241379310344827,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104471,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1557.0,-3.0,0.0,0.0,-1.0,14.0,1611.0,2337.0,4.0,2341.0,-37.0,0.0,0.0,-2.0,0.0,,0.0,284.0,266.0,1.0,2475.0,,,,,,114401,,54.0,4.0,0.9366197183098591,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104473,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1629.0,59.0,59.0,1.0,3.0,17.0,1646.0,6.0,3.0,9.0,12.0,12.0,0.0,0.0,0.0,,0.0,280.0,260.0,1.0,2475.0,,,,,,114403,,17.0,3.0,0.9285714285714286,0.04285714285714286,0.21071428571428572,"Los Angeles, CA_New York, NY",Short Delay
104472,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1609.0,-1.0,0.0,0.0,-1.0,21.0,1630.0,2353.0,5.0,2358.0,-29.0,0.0,0.0,-2.0,0.0,,0.0,289.0,263.0,1.0,2475.0,,,,,,114402,,21.0,5.0,0.9100346020761245,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104483,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,2348.0,3.0,3.0,0.0,0.0,16.0,4.0,739.0,4.0,743.0,-34.0,0.0,0.0,-2.0,0.0,,0.0,295.0,275.0,1.0,2475.0,,,,,,114413,,-2344.0,4.0,0.9322033898305084,0.0,0.010169491525423728,"Los Angeles, CA_New York, NY",No Delay
104482,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,2329.0,-1.0,0.0,0.0,-1.0,21.0,2350.0,724.0,10.0,734.0,-23.0,0.0,0.0,-2.0,0.0,,0.0,305.0,274.0,1.0,2475.0,,,,,,114412,,21.0,10.0,0.898360655737705,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104481,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,2258.0,2.0,2.0,0.0,0.0,18.0,2316.0,639.0,6.0,645.0,-35.0,0.0,0.0,-2.0,0.0,,0.0,287.0,263.0,1.0,2475.0,,,,,,114411,,58.0,6.0,0.9163763066202091,0.0,0.006968641114982578,"Los Angeles, CA_New York, NY",No Delay
104480,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,2245.0,9.0,9.0,0.0,0.0,19.0,2304.0,645.0,5.0,650.0,-10.0,0.0,0.0,-1.0,0.0,,0.0,305.0,281.0,1.0,2475.0,,,,,,114410,,59.0,5.0,0.921311475409836,0.0,0.029508196721311476,"Los Angeles, CA_New York, NY",No Delay
104479,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,2148.0,23.0,23.0,1.0,1.0,14.0,2202.0,536.0,8.0,544.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,296.0,274.0,1.0,2475.0,,,,,,114409,,54.0,8.0,0.9256756756756757,0.0,0.0777027027027027,"Los Angeles, CA_New York, NY",No Delay
104478,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,2146.0,41.0,41.0,1.0,2.0,29.0,2215.0,552.0,6.0,558.0,33.0,33.0,1.0,2.0,0.0,,0.0,312.0,277.0,1.0,2475.0,0.0,0.0,33.0,0.0,0.0,114408,,69.0,6.0,0.8878205128205128,0.10576923076923077,0.13141025641025642,"Los Angeles, CA_New York, NY",Long Delay
104477,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,2114.0,0.0,0.0,0.0,0.0,15.0,2129.0,507.0,6.0,513.0,-12.0,0.0,0.0,-1.0,0.0,,0.0,299.0,278.0,1.0,2475.0,,,,,,114407,,15.0,6.0,0.9297658862876255,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
104476,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,2106.0,6.0,6.0,0.0,0.0,12.0,2118.0,449.0,5.0,454.0,-23.0,0.0,0.0,-2.0,0.0,,0.0,288.0,271.0,1.0,2475.0,,,,,,114406,,12.0,5.0,0.9409722222222222,0.0,0.020833333333333332,"Los Angeles, CA_New York, NY",No Delay
104475,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1833.0,248.0,248.0,1.0,12.0,11.0,1844.0,201.0,4.0,205.0,195.0,195.0,1.0,12.0,0.0,,0.0,272.0,257.0,1.0,2475.0,23.0,0.0,0.0,0.0,172.0,114405,,11.0,4.0,0.9448529411764706,0.7169117647058824,0.9117647058823529,"Los Angeles, CA_New York, NY",Long Delay
104474,2019,1,6,7,2019-01-06,12892,1289208,32575,"Los Angeles, CA",CA,12478,1247805,31703,"New York, NY",NY,1644.0,-4.0,0.0,0.0,-1.0,11.0,1655.0,27.0,5.0,32.0,-28.0,0.0,0.0,-2.0,0.0,,0.0,288.0,272.0,1.0,2475.0,,,,,,114404,,11.0,5.0,0.9444444444444444,0.0,0.0,"Los Angeles, CA_New York, NY",No Delay
103501,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,2034.0,4.0,4.0,0.0,0.0,50.0,2124.0,1.0,9.0,10.0,7.0,7.0,0.0,0.0,0.0,,0.0,396.0,337.0,1.0,2475.0,,,,,,113395,,90.0,9.0,0.851010101010101,0.017676767676767676,0.010101010101010102,"New York, NY_Los Angeles, CA",Short Delay
103500,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,2028.0,8.0,8.0,0.0,0.0,52.0,2120.0,143.0,13.0,156.0,,,,,0.0,,1.0,,,1.0,2475.0,,,,,,113394,,92.0,13.0,,,,"New York, NY_Los Angeles, CA",
103499,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,2014.0,114.0,114.0,1.0,7.0,54.0,2108.0,8.0,26.0,34.0,161.0,161.0,1.0,10.0,0.0,,0.0,440.0,360.0,1.0,2475.0,27.0,0.0,47.0,0.0,87.0,113393,,94.0,26.0,0.8181818181818182,0.3659090909090909,0.2590909090909091,"New York, NY_Los Angeles, CA",Long Delay
103498,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1938.0,-3.0,0.0,0.0,-1.0,38.0,2016.0,2301.0,4.0,2305.0,-13.0,0.0,0.0,-1.0,0.0,,0.0,387.0,345.0,1.0,2475.0,,,,,,113392,,78.0,4.0,0.8914728682170543,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103497,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1800.0,-5.0,0.0,0.0,-1.0,40.0,1840.0,2131.0,12.0,2143.0,13.0,13.0,0.0,0.0,0.0,,0.0,403.0,351.0,1.0,2475.0,,,,,,113391,,40.0,12.0,0.8709677419354839,0.03225806451612903,0.0,"New York, NY_Los Angeles, CA",Short Delay
103496,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1718.0,58.0,58.0,1.0,3.0,28.0,1746.0,2035.0,3.0,2038.0,45.0,45.0,1.0,3.0,0.0,,0.0,380.0,349.0,1.0,2475.0,45.0,0.0,0.0,0.0,0.0,113390,,28.0,3.0,0.9184210526315789,0.11842105263157894,0.15263157894736842,"New York, NY_Los Angeles, CA",Long Delay
103495,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1713.0,-7.0,0.0,0.0,-1.0,27.0,1740.0,2041.0,16.0,2057.0,5.0,5.0,0.0,0.0,0.0,,0.0,404.0,361.0,1.0,2475.0,,,,,,113389,,27.0,16.0,0.8935643564356436,0.012376237623762377,0.0,"New York, NY_Los Angeles, CA",Short Delay
103494,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1652.0,-7.0,0.0,0.0,-1.0,29.0,1721.0,2015.0,11.0,2026.0,-11.0,0.0,0.0,-1.0,0.0,,0.0,394.0,354.0,1.0,2475.0,,,,,,113388,,69.0,11.0,0.8984771573604061,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103493,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1631.0,-9.0,0.0,0.0,-1.0,26.0,1657.0,1952.0,5.0,1957.0,-13.0,0.0,0.0,-1.0,0.0,,0.0,386.0,355.0,1.0,2475.0,,,,,,113387,,26.0,5.0,0.9196891191709845,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103492,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1600.0,180.0,180.0,1.0,12.0,35.0,1635.0,1931.0,6.0,1937.0,177.0,177.0,1.0,11.0,0.0,,0.0,397.0,356.0,1.0,2475.0,177.0,0.0,0.0,0.0,0.0,113386,,35.0,6.0,0.8967254408060453,0.44584382871536526,0.4534005037783375,"New York, NY_Los Angeles, CA",Long Delay
103491,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1520.0,-5.0,0.0,0.0,-1.0,36.0,1556.0,1855.0,8.0,1903.0,-2.0,0.0,0.0,-1.0,0.0,,0.0,403.0,359.0,1.0,2475.0,,,,,,113385,,36.0,48.0,0.890818858560794,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103490,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1517.0,-3.0,0.0,0.0,-1.0,30.0,1547.0,1838.0,9.0,1847.0,-12.0,0.0,0.0,-1.0,0.0,,0.0,390.0,351.0,1.0,2475.0,,,,,,113384,,30.0,9.0,0.9,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103489,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1516.0,-4.0,0.0,0.0,-1.0,36.0,1552.0,1847.0,7.0,1854.0,3.0,3.0,0.0,0.0,0.0,,0.0,398.0,355.0,1.0,2475.0,,,,,,113383,,36.0,7.0,0.8919597989949749,0.007537688442211055,0.0,"New York, NY_Los Angeles, CA",Short Delay
103488,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1358.0,3.0,3.0,0.0,0.0,44.0,1442.0,1736.0,17.0,1753.0,30.0,30.0,1.0,2.0,0.0,,0.0,415.0,354.0,1.0,2475.0,0.0,0.0,30.0,0.0,0.0,113382,,84.0,17.0,0.8530120481927711,0.07228915662650602,0.007228915662650603,"New York, NY_Los Angeles, CA",Moderate Delay
103487,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1353.0,-7.0,0.0,0.0,-1.0,30.0,1423.0,1714.0,6.0,1720.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,387.0,351.0,1.0,2475.0,,,,,,113381,,70.0,6.0,0.9069767441860465,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103502,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,2132.0,7.0,7.0,0.0,0.0,39.0,2211.0,113.0,8.0,121.0,35.0,35.0,1.0,2.0,0.0,,0.0,409.0,362.0,1.0,2475.0,7.0,0.0,28.0,0.0,0.0,113396,,79.0,8.0,0.8850855745721271,0.08557457212713937,0.017114914425427872,"New York, NY_Los Angeles, CA",Long Delay
103503,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,2256.0,16.0,16.0,1.0,1.0,17.0,2313.0,212.0,3.0,215.0,10.0,10.0,0.0,0.0,0.0,,0.0,379.0,359.0,1.0,2475.0,,,,,,113397,,57.0,3.0,0.9472295514511874,0.026385224274406333,0.04221635883905013,"New York, NY_Los Angeles, CA",Short Delay
103486,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1341.0,226.0,226.0,1.0,12.0,31.0,1412.0,1650.0,14.0,1704.0,219.0,219.0,1.0,12.0,0.0,,0.0,383.0,338.0,1.0,2475.0,219.0,0.0,0.0,0.0,0.0,113380,,71.0,54.0,0.8825065274151436,0.5718015665796344,0.5900783289817232,"New York, NY_Los Angeles, CA",Long Delay
103485,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1243.0,63.0,63.0,1.0,4.0,28.0,1311.0,1723.0,6.0,1729.0,,,,,0.0,,1.0,,,1.0,2475.0,,,,,,113379,,68.0,6.0,,,,"New York, NY_Los Angeles, CA",
103483,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1204.0,-12.0,0.0,0.0,-1.0,23.0,1227.0,1522.0,12.0,1534.0,-4.0,0.0,0.0,-1.0,0.0,,0.0,390.0,355.0,1.0,2475.0,,,,,,113377,,23.0,12.0,0.9102564102564102,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103484,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1226.0,-4.0,0.0,0.0,-1.0,16.0,1242.0,1532.0,23.0,1555.0,2.0,2.0,0.0,0.0,0.0,,0.0,389.0,350.0,1.0,2475.0,,,,,,113378,,16.0,23.0,0.8997429305912596,0.005141388174807198,0.0,"New York, NY_Los Angeles, CA",Short Delay
103482,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1148.0,-2.0,0.0,0.0,-1.0,28.0,1216.0,1451.0,10.0,1501.0,-13.0,0.0,0.0,-1.0,0.0,,0.0,373.0,335.0,1.0,2475.0,,,,,,113376,,68.0,50.0,0.8981233243967829,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103481,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1056.0,-10.0,0.0,0.0,-1.0,27.0,1123.0,1407.0,13.0,1420.0,-10.0,0.0,0.0,-1.0,0.0,,0.0,384.0,344.0,1.0,2475.0,,,,,,113375,,67.0,13.0,0.8958333333333334,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103480,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1052.0,-8.0,0.0,0.0,-1.0,18.0,1110.0,1356.0,14.0,1410.0,-10.0,0.0,0.0,-1.0,0.0,,0.0,378.0,346.0,1.0,2475.0,,,,,,113374,,58.0,54.0,0.9153439153439153,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103479,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,1028.0,88.0,88.0,1.0,5.0,23.0,1051.0,1340.0,11.0,1351.0,68.0,68.0,1.0,4.0,0.0,,0.0,383.0,349.0,1.0,2475.0,0.0,68.0,0.0,0.0,0.0,113373,,23.0,11.0,0.9112271540469974,0.17754569190600522,0.2297650130548303,"New York, NY_Los Angeles, CA",Long Delay
103478,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,954.0,-6.0,0.0,0.0,-1.0,24.0,1018.0,1306.0,35.0,1341.0,17.0,17.0,1.0,1.0,0.0,,0.0,407.0,348.0,1.0,2475.0,0.0,0.0,17.0,0.0,0.0,113372,,64.0,35.0,0.855036855036855,0.04176904176904177,0.0,"New York, NY_Los Angeles, CA",Moderate Delay
103477,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,919.0,-6.0,0.0,0.0,-1.0,17.0,936.0,1221.0,12.0,1233.0,-22.0,0.0,0.0,-2.0,0.0,,0.0,374.0,345.0,1.0,2475.0,,,,,,113371,,17.0,12.0,0.9224598930481284,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103476,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,855.0,-5.0,0.0,0.0,-1.0,15.0,910.0,1147.0,21.0,1208.0,-30.0,0.0,0.0,-2.0,0.0,,0.0,373.0,337.0,1.0,2475.0,,,,,,113370,,55.0,61.0,0.903485254691689,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103475,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,814.0,-1.0,0.0,0.0,-1.0,16.0,830.0,1128.0,9.0,1137.0,-18.0,0.0,0.0,-2.0,0.0,,0.0,383.0,358.0,1.0,2475.0,,,,,,113369,,16.0,9.0,0.9347258485639687,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103474,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,754.0,-6.0,0.0,0.0,-1.0,16.0,810.0,1054.0,7.0,1101.0,-32.0,0.0,0.0,-2.0,0.0,,0.0,367.0,344.0,1.0,2475.0,,,,,,113368,,56.0,47.0,0.9373297002724795,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103473,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,722.0,-4.0,0.0,0.0,-1.0,19.0,741.0,1034.0,5.0,1039.0,-12.0,0.0,0.0,-1.0,0.0,,0.0,377.0,353.0,1.0,2475.0,,,,,,113367,,19.0,5.0,0.9363395225464191,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103472,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,700.0,0.0,0.0,0.0,0.0,28.0,728.0,1007.0,6.0,1013.0,-6.0,0.0,0.0,-1.0,0.0,,0.0,373.0,339.0,1.0,2475.0,,,,,,113366,,28.0,6.0,0.9088471849865952,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103471,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,659.0,-1.0,0.0,0.0,-1.0,27.0,726.0,1010.0,11.0,1021.0,-20.0,0.0,0.0,-2.0,0.0,,0.0,382.0,344.0,1.0,2475.0,,,,,,113365,,67.0,11.0,0.900523560209424,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103470,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,539.0,-6.0,0.0,0.0,-1.0,14.0,553.0,838.0,10.0,848.0,-21.0,0.0,0.0,-2.0,0.0,,0.0,369.0,345.0,1.0,2475.0,,,,,,113364,,14.0,10.0,0.9349593495934959,0.0,0.0,"New York, NY_Los Angeles, CA",No Delay
103469,2019,1,6,7,2019-01-06,12478,1247805,31703,"New York, NY",NY,12892,1289208,32575,"Los Angeles, CA",CA,12.0,152.0,152.0,1.0,10.0,16.0,28.0,321.0,4.0,325.0,136.0,136.0,1.0,9.0,0.0,,0.0,373.0,353.0,1.0,2475.0,136.0,0.0,0.0,0.0,0.0,113363,,16.0,4.0,0.9463806970509383,0.3646112600536193,0.4075067024128686,"New York, NY_Los Angeles, CA",Long Delay
